"ORIGINAL_ITEM_TEXT","FIDO","FIDO_DESCRIPTION","BRAND_ID","BRAND_NAME","BUSINESS_ID","BUSINESS_NAME","CATEGORY_ID","CATEGORY_NAME","CATEGORY_ID_HIERARCHY","CATEGORY_NAME_HIERARCHY"
"potato sweet red","5a5deab9-0b59-436c-81e5-a4fd41bc9fe2","RED SWEET POTATOES","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"russet potato","984c6243-c01e-47f6-b616-cf9c573e763a","RUSSET POTATOES - EACH","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"russet potato","984c6243-c01e-47f6-b616-cf9c573e763a","RUSSET POTATOES - EACH","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"potatoes swt","b2d9502b-9ccd-449c-aa39-f96a918f79d3","SWEET POTATOES","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"potato russet 5lb","21200caf-3f5d-4794-a087-23d9c23d176c","RUSSET POTATOES - 5LB BAG (BRANDS MAY VARY)","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"potato russet 5 lb","21200caf-3f5d-4794-a087-23d9c23d176c","RUSSET POTATOES - 5LB BAG (BRANDS MAY VARY)","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"potatoes - norland red 5# bag","736c5943-b6ae-48ff-9cb0-9cc950ac0a40","Red Potatoes-5 Lb","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"5lb red potatoes","736c5943-b6ae-48ff-9cb0-9cc950ac0a40","Red Potatoes-5 Lb","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"potato b&b russe","3ab4f0ed-3d79-4d17-b393-d845c2aef78b","Potatoes Russet Baking","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"potatoes idaho loose","335d571b-fad1-474e-9b9f-7a3b5ec70577","IDAHO POTATOES","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"idaho potatoes","335d571b-fad1-474e-9b9f-7a3b5ec70577","IDAHO POTATOES","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"prsl potatoes parm mpc","5701ed59-2ace-46a2-80d6-69760513aae0","POTATOES","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"potaides","5701ed59-2ace-46a2-80d6-69760513aae0","POTATOES","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"365wfm og shtrng ptatoes","d581876e-8a67-461f-b63e-6c2bc03b2ce6","ORGANIC POTATOES","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"fast wht potatoes 5#","6997304b-b840-4b91-a491-f0b64e5f236d","Sweet Potatoes, 5 lbs.","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","894da558-6e66-47db-b059-c709e928b8d3","Fresh Potatoes","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.894da5586e6647dbb059c709e928b8d3","Produce > Fresh Vegetables > Fresh Potatoes"
"stp fuelinj trt btl 5.25foz","47c0b2e4-5471-4db9-b734-a3eb31804cf7","Stp High Mileage Fuel Injector And Carburetor Treatment-5.25 Oz","cq2n137kgvjd7vv19ke0","STP","6682d7b5b41421b10d6685ab","ENERGIZER HOLDINGS INC","8a11b21e-b309-4f37-b3f9-c9ce5e9e2fa3","Vehicle Fluids","b81d3e97d2eb44ab9194a856b8fa1d2a.99345f58fef4492d8f17e5cf16911acb.8a11b21eb3094f37b3f9c9ce5e9e2fa3","Vehicles & Parts > Vehicle Maintenance, Care & Decor > Vehicle Fluids"
"Amazon Fresh Brand, Mini Cucumbers, 16 Oz","04098a56-e171-4b06-8254-ca90f26d6640","Amazon Fresh Brand Mini Cucumbers - 16 Oz","cnceikkk3a5colvm3kb0","Amazon","63937bc130239a07c0e8aaaf","Amazon","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumber (each)","0853aec7-40cf-45ec-9198-d15fb79e49f3","CUCUMBER - EACH","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"Cucumber (1 each)","0853aec7-40cf-45ec-9198-d15fb79e49f3","CUCUMBER - EACH","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"sto cucumbers","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumber","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumbers-bulk","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"hot house cucumber","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumbers-bulk","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumbers1","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumber","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumber select","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumber reg","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumber","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"prsl cucumbers bab","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"4062 cucumbers","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumber","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"20 cucumbers","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumbers long","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"heb st mini cucumbers","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumaers","c333187b-b3e5-42de-97c7-c86982f00879","CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumber.engl","d3c6e286-3b25-48c7-9025-612477232d04","ENGLISH CUCUMBER","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumber engl","d3c6e286-3b25-48c7-9025-612477232d04","ENGLISH CUCUMBER","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cucumber engl","d3c6e286-3b25-48c7-9025-612477232d04","ENGLISH CUCUMBER","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"cukes seedless","0b3a5441-2798-4bc6-b38e-36207103d0e6","Cucumber 1-ea","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"PRODUCE Organic Mini Cucumbers, 6 CT","0af1e3ce-cec5-4f62-8788-1db2a433f10b","ORGANIC CUCUMBERS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"19.30-oz lemon cucumber p","549343ab-645c-4d66-a693-83ae9a5f9ab3","Lemon Cucumbers","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","8bf3d4fc-ade1-4207-8950-6ad482fba38c","Fresh Cucumbers","0a0ca5ef72ce46b3a83815e3628e463e.cd7c079b1a9649e59b995251d73b791a.8bf3d4fcade1420789506ad482fba38c","Produce > Fresh Vegetables > Fresh Cucumbers"
"bohio barina maiz 32 oz.","91ce54f3-c75c-4ee5-8dd1-963c446e4782","Bz Natural Rct Whl Tub 32 Oz","cq2m7gvkgvjd7vkfh7gg","BIAZZO","6682d719ed5a5dc4334870df","BIAZZO DAIRY PRODUCTS INC","8cb74a88-7aa0-4a26-a8a8-12d0f1370307","Cheese Spreads","4b14a562d5674e408042561f4556fd4c.0619fda2db1e42c487ef457ae91fca72.24bd48fc4c26469eb786202499b8e4ac.8cb74a887aa04a26a8a812d0f1370307","Dairy > Cheese > Cream Cheese & Spreads > Cheese Spreads"
"phil whp crm chs 12 oz","806100ca-9a57-4ca4-9072-c6decbd141b4","Philadelphia Whipped Cream Cheese Spread - 12 Oz","5887a1c8e4b02187f85cdad4","Philadelphia","559c2234e4b06aca36af13c6","KraftHeinz","8cb74a88-7aa0-4a26-a8a8-12d0f1370307","Cheese Spreads","4b14a562d5674e408042561f4556fd4c.0619fda2db1e42c487ef457ae91fca72.24bd48fc4c26469eb786202499b8e4ac.8cb74a887aa04a26a8a812d0f1370307","Dairy > Cheese > Cream Cheese & Spreads > Cheese Spreads"
"harvest snaps cheddar 1.75z","e3fae6ea-b018-4054-97e3-214c5fa5909b","Calbee Harvest Snaps White Cheddar Baked Green Pea Snack Crisps-1.75 Oz","cq2m9dnkgvjd7v19h450","HARVEST SNAPS","6682d73decb606036729ef9d","CALBEE NORTH AMERICA LLC","8d2b9417-ad9c-42d0-b95e-bbe64a0bf34c","Crisps","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.8d2b9417ad9c42d0b95ebbe64a0bf34c","Snacks > Chips > Crisps"
"harvest snaps cheddar 1.75z","e3fae6ea-b018-4054-97e3-214c5fa5909b","Calbee Harvest Snaps White Cheddar Baked Green Pea Snack Crisps-1.75 Oz","cq2m9dnkgvjd7v19h450","HARVEST SNAPS","6682d73decb606036729ef9d","CALBEE NORTH AMERICA LLC","8d2b9417-ad9c-42d0-b95e-bbe64a0bf34c","Crisps","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.8d2b9417ad9c42d0b95ebbe64a0bf34c","Snacks > Chips > Crisps"
"kelloggs gardettos original snac","4a951e98-a861-441f-beca-3c1a0d6dfb08","Gardettos Crisps Original","6262e52b3d33a344919a7904","GARDETTOS","5332f5f3e4b03c9a25efd0ae","General Mills","8d2b9417-ad9c-42d0-b95e-bbe64a0bf34c","Crisps","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.8d2b9417ad9c42d0b95ebbe64a0bf34c","Snacks > Chips > Crisps"
"pringles gng bbq 2.5z","2447ae8a-a17c-48cb-91c5-15072ad80b30","Pringles Potato Crisps Chips Bbq - 2.5 Oz","5332f9f0e4b03c9a25efd1c3","Pringles","652eb8cb8fb94b8ea2b169bb","Kellanova","8d2b9417-ad9c-42d0-b95e-bbe64a0bf34c","Crisps","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.8d2b9417ad9c42d0b95ebbe64a0bf34c","Snacks > Chips > Crisps"
"pringles gng sco 2.5z","e29d68e9-dc56-41cf-89e3-9d885d50c70f","Pringles Sour Cream And Onion Potato Chips - 2.5 Oz","5332f9f0e4b03c9a25efd1c3","Pringles","652eb8cb8fb94b8ea2b169bb","Kellanova","8d2b9417-ad9c-42d0-b95e-bbe64a0bf34c","Crisps","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.8d2b9417ad9c42d0b95ebbe64a0bf34c","Snacks > Chips > Crisps"
"pringles gng sco 2.5z","e29d68e9-dc56-41cf-89e3-9d885d50c70f","Pringles Sour Cream And Onion Potato Chips - 2.5 Oz","5332f9f0e4b03c9a25efd1c3","Pringles","652eb8cb8fb94b8ea2b169bb","Kellanova","8d2b9417-ad9c-42d0-b95e-bbe64a0bf34c","Crisps","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.8d2b9417ad9c42d0b95ebbe64a0bf34c","Snacks > Chips > Crisps"
"pringles gng pizza 2.5z","4436c93c-4d41-488d-9b0e-2997e2846e1d","Pringles Grab & Go Pizza - 2.5 Oz","5332f9f0e4b03c9a25efd1c3","Pringles","652eb8cb8fb94b8ea2b169bb","Kellanova","8d2b9417-ad9c-42d0-b95e-bbe64a0bf34c","Crisps","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.8d2b9417ad9c42d0b95ebbe64a0bf34c","Snacks > Chips > Crisps"
"pringles gng bbq 2.5z","bf39fbaa-34af-4f05-8dd3-556969bc8073","Pringles Bbq Flavored Potato Crisps - 2.3oz","5332f9f0e4b03c9a25efd1c3","Pringles","652eb8cb8fb94b8ea2b169bb","Kellanova","8d2b9417-ad9c-42d0-b95e-bbe64a0bf34c","Crisps","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.8d2b9417ad9c42d0b95ebbe64a0bf34c","Snacks > Chips > Crisps"
"pringles stiks","1809e993-6143-4a07-8c99-6cc0ca15acc2","PRINGLES CRISPS","5332f9f0e4b03c9a25efd1c3","Pringles","652eb8cb8fb94b8ea2b169bb","Kellanova","8d2b9417-ad9c-42d0-b95e-bbe64a0bf34c","Crisps","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.8d2b9417ad9c42d0b95ebbe64a0bf34c","Snacks > Chips > Crisps"
"pringles mingles puffed snack","1809e993-6143-4a07-8c99-6cc0ca15acc2","PRINGLES CRISPS","5332f9f0e4b03c9a25efd1c3","Pringles","652eb8cb8fb94b8ea2b169bb","Kellanova","8d2b9417-ad9c-42d0-b95e-bbe64a0bf34c","Crisps","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.8d2b9417ad9c42d0b95ebbe64a0bf34c","Snacks > Chips > Crisps"
"pringles pool crew socks","1809e993-6143-4a07-8c99-6cc0ca15acc2","PRINGLES CRISPS","5332f9f0e4b03c9a25efd1c3","Pringles","652eb8cb8fb94b8ea2b169bb","Kellanova","8d2b9417-ad9c-42d0-b95e-bbe64a0bf34c","Crisps","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.8d2b9417ad9c42d0b95ebbe64a0bf34c","Snacks > Chips > Crisps"
"prngl crispe","1809e993-6143-4a07-8c99-6cc0ca15acc2","PRINGLES CRISPS","5332f9f0e4b03c9a25efd1c3","Pringles","652eb8cb8fb94b8ea2b169bb","Kellanova","8d2b9417-ad9c-42d0-b95e-bbe64a0bf34c","Crisps","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.8d2b9417ad9c42d0b95ebbe64a0bf34c","Snacks > Chips > Crisps"
"prngl orig grab n go","1809e993-6143-4a07-8c99-6cc0ca15acc2","PRINGLES CRISPS","5332f9f0e4b03c9a25efd1c3","Pringles","652eb8cb8fb94b8ea2b169bb","Kellanova","8d2b9417-ad9c-42d0-b95e-bbe64a0bf34c","Crisps","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.8d2b9417ad9c42d0b95ebbe64a0bf34c","Snacks > Chips > Crisps"
"prinoles","1809e993-6143-4a07-8c99-6cc0ca15acc2","PRINGLES CRISPS","5332f9f0e4b03c9a25efd1c3","Pringles","652eb8cb8fb94b8ea2b169bb","Kellanova","8d2b9417-ad9c-42d0-b95e-bbe64a0bf34c","Crisps","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.8d2b9417ad9c42d0b95ebbe64a0bf34c","Snacks > Chips > Crisps"
